Movie_ID,Title,Genre,Release_Year,Duration,Rating,IMDb_Rating,Votes,Director,Country,Language,Budget,Revenue,Date_Added,Age_Rating,Cast,Production_House
NF3830,A Quiet Place Part II,Documentary | Thriller,2024,74mins,7.3,,1156402,Sofia Coppola,U.K.,german,8979753,1916214300,26/11/2022,PG,"Will Smith, Lupita Nyong'o, Sandra Bullock, Angelina Jolie",Amazon Studios
NF4934,Another Round,sci-fi,1992,,9.2,,44673,Sofia Coppola,Japan,Jap,200150788,,2016-02-24,G,"Sandra Bullock, Denzel Washington",Netflix Originals
NF9856,The Prestige,Thriller ,2019,86,9.2,7.8,1878420,Jane Campion,UK,JAPANESE,45341647,,20230904,NC-17,"Cate Blanchett, Al Pacino",Legendary Pictures
NF2601,The Conjuring The Devil Made Me Do It,Comedy | Thriller,2006,100mins,5.3,7.5,633338,,US,FRENCH,159656192,954846170,20160524,TV-PG,"Chris Evans, Ryan Reynolds, Robert De Niro, Viola Davis",New Line Cinema
NF5757,, Thriller,1997,1h 51m,7.6,7.2,203383,Christopher Nolan,Italy,italian,20169496,750885757,2015-04-14,PG-13,"Morgan Freeman, Charlize Theron",New Line Cinema
NF9476,Get Out,Documentary  ,1998,180,8.6,5.1,"1,960,387",Wong Kar-wai,India,FRENCH,"$148,365,367","1,342,325,296",2019-10-18,PG-13,"Morgan Freeman, Jodie Foster, Charlize Theron, Meryl Streep",Warner Bros.
NF7079,Mank (Extended Collector's Edition with Bonus Features and Director's Commentary),"Animation, Drama",1998,124mins,9.3,6.1,337189,Steven Spielberg,Italy,German,$31882543,685330106,17/12/2020,NR,"Ana de Armas, Scarlett Johansson",Pixar Animation Studios
NF6854,  Mank  ,"Comedy,",1993,1h 30m,8.7,9.2,1673517,Zack Snyder,South Korea,Eng,$224577444,1642892719,20221207,TV-PG,"Denzel Washington, Viola Davis, Lupita Nyong'o, Tom Hanks",Paramount Pictures
NF7374,My Hero Academia World Heroes Mission,horror,2002,187 min,8.9,6.2,1926515,Steven Spielberg,Germany,HINDI,"$12,580,373",1889884551,16/02/2021,TV-MA,"Adam Driver, Tom Hanks",Lionsgate
NF6428,Minari,animation,1994,190mins,8.8,5.0,"1,791,570",Denis Villeneuve,Germany,Kor,240171287,982727175,"June 28, 2017",PG,"Charlize Theron, Julia Roberts, Natalie Portman",Warner Bros.
NF1157,,"Adventure,",2009,96 min,6.3,9.6,"586,936",James Cameron,Germany,JAPANESE,201262717,,"September 5, 2016",TV-14,"Denzel Washington, Florence Pugh",Columbia Pictures
NF8740,OUTSIDE THE WIRE,"Fantasy, Drama",1990,1000,4.8,7.1,1627851,Alfred Hitchcock,UK,Ger,167684438,238165505,2022-10-18,NR,,Blumhouse Productions
NF7739,To All the Boys Always and Forever!!!, Horror,1994,114mins,7.3,7.6,444738,Sofia Coppola,India,SPANISH,220212840,1781223222,28/11/2023,G,"Brad Pitt, Chris Evans, Ryan Reynolds",Legendary Pictures
NF6698,Judas and the Black Messiah,Fantasy/Comedy,1994,95mins,6.9,9.6,"1,581,390",,United Kingdom,ITALIAN,50194322,230577621,13/06/2017,NR,"Zendaya, Robert De Niro",A24
NF3879,  The Wrong Missy  ,HORROR,2002,137mins,8.0,8.8,1704334,Zack Snyder,Germany,ENGLISH,145368473,1664823392,2017-06-13,NC-17,"Ana de Armas, Brad Pitt",
NF6060,Rurouni Kenshin The Final, Horror,2003,196 min,4.3,4.0,1778631,Wong Kar-wai,United States,Ita,$219278161,1822279069,18/01/2017,TV-14,"Pedro Pascal, Viola Davis, Timothée Chalamet, Cate Blanchett",HBO Films
NF9963,My Hero Academia World Heroes Mission,Sci-Fi  ,2017,2h 2m,5.1,6.7,150281,Coen Brothers,India,Kor,"$134,175,538",,20/03/2019,G,"Tom Hanks, Chris Evans",A24
NF5638,Bridgerton!!!,Romance,2013,73mins,5.2,9.4,1793099,Zack Snyder,Italy,english,$1549444,1691747679,20180201,G,"Pedro Pascal, Angelina Jolie, Julia Roberts",A24
NF3172,Army of Thieves,Sci-Fi  ,1997,1h 49m,5.9,,"944,663",Paul Thomas Anderson,US,Hindi,245116258,328758402,22/03/2022,TV-MA,"Cate Blanchett, Ryan Reynolds",Walt Disney Pictures
NF1154,Soul,Adventure  ,2010,174mins,6.2,4.1,768755,David Lynch,France,Japanese,82396515,468076624,2022-09-17,R,"Denzel Washington, Timothée Chalamet, Jodie Foster, Robert De Niro",Warner Bros.
NF7425,Spencer, Sci-Fi,2013,177mins,8.6,8.1,1520781,Coen Brothers,Italy,ITALIAN,-500000,,17/07/2015,G,"Morgan Freeman, Chris Evans, Denzel Washington, Dwayne Johnson",DC Films
NF1154,Soul,"Animation, Drama",2010,174mins,5.3,4.1,768755,David Lynch,France,Japanese,82396515,468076624,2022-09-17,R,"Denzel Washington, Timothée Chalamet, Jodie Foster, Robert De Niro",Warner Bros.
NF4882,Mad Max Fury Road,Horror | Thriller,2000,128mins,6.7,8.7,1964980,Jordan Peele,Japan,GERMAN,185130158,228649440,21/11/2018,R,"Leonardo DiCaprio, Angelina Jolie, Oscar Isaac, Morgan Freeman",HBO Films
NF4970,The Shape of Water,Romance  ,1991,107 min,7.7,7.1,1764886,,U.K.,Japanese,51186855,356203475,23/05/2021,NR,"Michael B. Jordan, Dwayne Johnson, Zendaya, Brad Pitt",New Line Cinema
NF1238,Extraction,Comedy ,1992,87mins,4.9,,1506421,Akira Kurosawa,Germany,KOREAN,238064924,226893391,13/02/2020,TV-14,"Florence Pugh, Zendaya",New Line Cinema
NF9338,  Rebecca  ,Crime | Thriller,2021,100,5.8,4.4,972445,James Cameron,usa,JAPANESE,46567731,627029352,"January 7, 2017",NR,"Chris Evans, Brad Pitt, Natalie Portman, Dwayne Johnson",Focus Features
NF4153,Tenet,Documentary,2019,147mins,8.2,3.7,1656508,James Gunn,France,Korean,88181561,322497585,2024-05-13,R,"Lupita Nyong'o, Viola Davis, Michael B. Jordan, Cate Blanchett",Warner Bros.
NF8903,Moonlight,Fantasy/Comedy,2017,157,7.6,,1204260,Kathryn Bigelow,Italy,Korean,47791349,871535341,"October 4, 2016",TV-14,"Oscar Isaac, Denzel Washington, Brad Pitt",Columbia Pictures
NF4268,  Rurouni Kenshin The Final  ,Romance/Comedy,2020,99 min,,-1.0,1342731,Park Chan-wook,usa,Japanese,97537473,1016739459,20180107,TV-14,"Robert Downey Jr., Julia Roberts, Brad Pitt",Apple TV+
NF6646,In the Heights,Adventure,2020,194mins,7.9,4.2,70316,Wong Kar-wai,Britain,Fre,-500000,1199224798,20240706,NC-17,"Dwayne Johnson, Ana de Armas, Zendaya, Robert Downey Jr.",Walt Disney Pictures
NF5288,Mass, Comedy,2012,N/A,9.3,,1074216,Ridley Scott,India,English,$214759456,1600308682,01/05/2016,G,"Viola Davis, Leonardo DiCaprio, Brad Pitt, Chris Evans",Lionsgate
NF9489,Little Women,"Romance,",2017,N/A,4.1,6.0,1305710,Spike Lee,Italy,japanese,"$110,794,109",86127215,"February 4, 2022",NC-17,"Natalie Portman, Denzel Washington, Viola Davis",Columbia Pictures
NF2429,Cruella,Romance ,2016,2h 5m,8.7,9.2,"793,279",Chloé Zhao,Japan,KOREAN,202426608,1282030810,19/07/2021,G,"Julia Roberts, Al Pacino, Sandra Bullock, Michael B. Jordan",HBO Films
NF7697,Candyman,Drama  ,2008,1h 31m,5.9,6.2,211512,Christopher Nolan,U.S.A,English,"$213,043,581",,25/09/2024,TV-PG,"Charlize Theron, Florence Pugh, Lupita Nyong'o",A24
NF9548,The Godfather, Documentary,1996,2h 22m,6.9,7.0,1029024,Denis Villeneuve,Germany,Jap,212249309,628600145,2021-03-24,TV-MA,"Jodie Foster, Lupita Nyong'o, Ryan Reynolds, Will Smith",Paramount Pictures
NF3623,The Godfather!!!,"Thriller,",2018,134mins,5.4,,157900,Ryan Coogler,Germany,Hindi,"$231,216,967",1537154981,"July 24, 2016",TV-14,"Cate Blanchett, Angelina Jolie",HBO Films
NF9964,The Irishman!!!,"Thriller,",2009,173mins,5.8,,1944185,Francis Ford Coppola,Japan,Kor,95107182,,"March 7, 2021",G,,HBO Films
NF9071,The Kissing Booth 3,CRIME,1990,138mins,4.3,9.5,1814406,Peter Jackson,South Korea,Ita,"$14,177,646",235871886,21/06/2016,TV-PG,"Ryan Reynolds, Robert Downey Jr.",Paramount Pictures
NF4272,Ron's Gone Wrong,THRILLER,2005,114,5.1,-1.0,"64,880",Park Chan-wook,Italy,Ger,214376905,"990,962,321",20231104,TV-MA,"Chris Evans, Ana de Armas",
NF7186,The Kissing Booth 3,Animation ,1993,71 min,4.7,5.0,1559454,Chloé Zhao,United Kingdom,Korean,139725953,93472362,20190217,PG-13,"Leonardo DiCaprio, Charlize Theron, Cate Blanchett, Zendaya",Universal Pictures
NF4782,  The Trial of the Chicago 7  ,"Action,",2019,2h 35m,6.4,3.8,633250,Christopher Nolan,Britain,Hindi,$48352005,1517798887,"December 7, 2019",PG,"Zendaya, Michael B. Jordan",HBO Films
NF9112,Cruella, Documentary,2023,2h 51m,7.4,3.2,1708736,David Lynch,US,ENGLISH,"$58,458,487","1,146,164,687",2020-07-19,PG,"Zendaya, Michael B. Jordan",DreamWorks Animation
NF4957,Tom and Jerry ,"Animation, Drama",2004,3h 15m,6.4,,"748,715",Jane Campion,South Korea,KOREAN,29152615,"209,101,958",14/07/2017,TV-MA,"Chris Evans, Will Smith, Al Pacino, Margot Robbie",Universal Pictures
NF2268,Project Power,Romance  ,2017,,8.3,5.8,987198,Alfred Hitchcock,France,Korean,$40782297,54936622,20161007,NR,"Viola Davis, Will Smith, Michael B. Jordan, Meryl Streep",Columbia Pictures
NF8855,Roma, Sci-Fi,1992,165,,7.6,1804390,Paul Thomas Anderson,U.K.,italian,"$106,442,291",1431845501,13/01/2021,TV-MA,"Viola Davis, Adam Driver, Chris Evans",A24
NF3601,Free Guy, Action,2006,,6.4,4.3,349545,Ryan Coogler,UK,SPANISH,114119067,507432758,"April 20, 2015",PG,"Margot Robbie, Julia Roberts",Legendary Pictures
NF8720,Goodfellas,Fantasy | Thriller,2012,92,7.6,7.0,"737,616",Spike Lee,India,English,95530913,739506873,2020-09-24,PG,"Adam Driver, Robert Downey Jr., Margot Robbie",Focus Features
NF2403,The Father, Fantasy,1997,2h 53m,4.7,8.6,"1,332,236",Darren Aronofsky,Japan,french,4968352,945960551,2020-01-02,NC-17,"Dwayne Johnson, Meryl Streep, Al Pacino",
NF5002,Like Father,Animation,2099,168mins,7.4,6.0,"1,331,769",J.J. Abrams,France,japanese,$13799732,1274769966,2022-12-01,TV-MA,"Jodie Foster, Ana de Armas",Netflix Originals
NF9556,The Shawshank Redemption, Romance,1996,,5.2,5.3,1531713,Zack Snyder,Italy,italian,25785647,1109842308,20151202,TV-MA,"Pedro Pascal, Will Smith",Marvel Studios
NF4039,The Matrix,Romance/Comedy,1994,169 min,8.2,-1.0,859522,Wes Anderson,UK,spanish,54745176,0,"February 2, 2018",TV-14,"Oscar Isaac, Robert Downey Jr., Denzel Washington, Lupita Nyong'o",
NF7114,BlacKkKlansman,Romance,2011,77mins,,9.2,,Spike Lee,France,Spanish,,197934563,20210204,TV-PG,"Adam Driver, Al Pacino, Leonardo DiCaprio",Lionsgate
NF1245,Outside the Wire,Sci-Fi,1994,141mins,4.4,5.1,213618,Taika Waititi,France,Hindi,169848928,1455880274,"June 6, 2017",TV-MA,"Pedro Pascal, Cate Blanchett, Charlize Theron, Tom Hanks",New Line Cinema
NF4383,Clifford the Big Red Dog (Extended Collector's Edition with Bonus Features and Director's Commentary),"Documentary,",1998,161mins,6.9,8.7,852460,Martin Scorsese,Japan,german,,795777724,01/05/2018,G,"Morgan Freeman, Pedro Pascal, Sandra Bullock, Zendaya",A24
NF1133,Emily in Paris, Horror,2015,N/A,,5.5,810332,Patty Jenkins,India,french,106237723,728280129,2023-06-25,NR,"Meryl Streep, Al Pacino, Charlize Theron",DreamWorks Animation
NF3647,  Mank  ,adventure,1994,143mins,8.3,4.9,1466115,Quentin Tarantino,India,Ger,77756139,,"October 26, 2017",PG-13,"Timothée Chalamet, Ryan Reynolds, Chris Evans, Sandra Bullock",Warner Bros.
NF8012,No Time to Die,Comedy | Thriller,2017,1h 26m,6.9,7.3,"134,801",Alfred Hitchcock,Italy,english,6029733,"1,383,567,448",16/11/2019,R,,Blumhouse Productions
NF3630,Alex Rider,Crime,1890,198mins,7.7,8.6,1871890,Alfred Hitchcock,U.K.,Jap,-500000,1002107661,2017-10-09,G,"Pedro Pascal, Denzel Washington, Tom Hanks",DreamWorks Animation
NF8680,A Castle for Christmas,Animation,2017,198mins,9.2,3.5,1473112,Jane Campion,South Korea,ENGLISH,213949881,1017509662,2015-02-24,TV-MA,"Timothée Chalamet, Adam Driver, Margot Robbie, Tom Hanks",Blumhouse Productions
NF6422,Inception,Action ,2006,,4.2,5.8,1691541,Wong Kar-wai,France,HINDI,14738991,"1,353,963,298","July 28, 2024",G,"Margot Robbie, Jodie Foster, Pedro Pascal, Denzel Washington",A24
NF6085,I Care a Lot,ADVENTURE,1993,135 min,5.0,6.8,"805,053",Rian Johnson,Italy,japanese,"$93,043,828",1267133693,2024-11-27,NR,"Will Smith, Natalie Portman",Lionsgate
NF4845,INCEPTION,Fantasy,2020,3h 0m,7.0,9.0,25928,Rian Johnson,South Korea,Korean,82324426,366656237,02/05/2024,NR,"Michael B. Jordan, Julia Roberts",Blumhouse Productions
NF6656,  Joker  ,Romance/Comedy,2010,2h 53m,8.4,6.2,1530803,Zack Snyder,Italy,JAPANESE,87135881,480081961,20220518,TV-MA,"Morgan Freeman, Charlize Theron, Cate Blanchett, Jodie Foster",A24
NF6690,The One and Only Ivan,fantasy,1994,3h 13m,6.8,,1461198,Coen Brothers,U.S.A,Ger,143433786,161130199,"August 25, 2017",NR,"Timothée Chalamet, Margot Robbie, Will Smith",20th Century Studios
NF6236,Passing,"Adventure, Drama",2006,2h 57m,7.2,8.5,1496143,Wong Kar-wai,Italy,KOREAN,226157231,1198928557,04/05/2017,NC-17,"Julia Roberts, Charlize Theron, Brad Pitt, Scarlett Johansson",HBO Films
NF2507,Demon Slayer Mugen Train,Sci-Fi ,1995,93mins,9.2,3.0,679432,Ridley Scott,India,Italian,4538449,1206336921,"July 14, 2018",NC-17,"Morgan Freeman, Michael B. Jordan, Timothée Chalamet, Jodie Foster",Legendary Pictures
NF9960,C'mon C'mon, Thriller,2005,114mins,4.9,9.0,1545249,Guillermo del Toro,Japan,GERMAN,213717979,1236781114,20190206,PG,"Meryl Streep, Lupita Nyong'o, Jodie Foster, Viola Davis",A24
NF9411,Malcolm & Marie,Adventure,2023,197,7.9,7.2,1752905,Bong Joon-ho,Britain,KOREAN,$233063272,1259016182,20231108,TV-MA,"Morgan Freeman, Jodie Foster, Timothée Chalamet",
NF6429,Mad Max Fury Road,DRAMA,2004,156 min,7.8,,1218325,Patty Jenkins,India,german,66428621,"348,424,446",20190413,TV-14,"Leonardo DiCaprio, Tom Hanks",Pixar Animation Studios
NF5967,Spotlight,Animation  ,2004,172mins,4.4,9.6,304117,Sam Raimi,France,Italian,$161107648,"138,427,869",02/05/2015,PG-13,"Angelina Jolie, Brad Pitt, Adam Driver, Jodie Foster",20th Century Studios
NF8069,My Hero Academia World Heroes Mission, Action,2004,193mins,7.2,8.2,205027,Paul Thomas Anderson,Italy,German,$235855165,553731976,"January 23, 2018",G,"Robert De Niro, Leonardo DiCaprio, Michael B. Jordan, Will Smith",A24
NF4272,Venom Let There Be Carnage, Adventure,2000,181mins,5.1,7.3,426953,Steven Spielberg,U.S.,Japanese,$183669941,1956432904,20230807,TV-PG,"Viola Davis, Al Pacino, Cate Blanchett, Adam Driver",Marvel Studios
NF6591,Cherry!!!,drama,1990,149 min,9.1,3.6,94208,J.J. Abrams,Italy,English,$83340486,,"May 13, 2020",TV-MA,"Viola Davis, Al Pacino, Angelina Jolie",DreamWorks Animation
NF6236,The Umbrella Academy!!!, Thriller,2023,180mins,9.3,7.3,885158,Kathryn Bigelow,India,Ita,36938333,1530032687,20160222,NC-17,"Scarlett Johansson, Robert Downey Jr.",Legendary Pictures
NF8765,The Harder They Fall (Extended Collector's Edition with Bonus Features and Director's Commentary),Horror/Comedy,1990,97mins,6.8,7.2,1967365,Tim Burton,Germany,spanish,$86656914,"658,703,695",2023-11-03,TV-MA,"Oscar Isaac, Meryl Streep, Sandra Bullock, Dwayne Johnson",Marvel Studios
NF3034,FEAR STREET PART TWO 1978,action,1993,167mins,7.2,-1.0,234846,J.J. Abrams,Japan,german,$182564690,,"April 25, 2016",NR,"Meryl Streep, Natalie Portman",DreamWorks Animation
NF9186,Alex Rider, Romance,1993,169mins,6.6,7.1,"747,379",J.J. Abrams,France,ENGLISH,63684488,249701689,20210324,TV-14,"Tom Hanks, Will Smith, Morgan Freeman, Sandra Bullock",HBO Films
NF6009,Nomadland,Horror | Thriller,2002,89,5.2,6.8,"1,095,479",Zack Snyder,Japan,KOREAN,198408206,1435686190,2022-04-06,R,"Brad Pitt, Morgan Freeman",Lionsgate
NF3241,Ascension,Crime  ,2004,1h 29m,9.2,6.5,1482387,Wes Anderson,US,FRENCH,"$150,332,695",1884674807,2015-11-21,PG-13,"Michael B. Jordan, Scarlett Johansson, Sandra Bullock, Robert Downey Jr.",Lionsgate
NF9077,Fear Street Part Three 1666,comedy,2003,142 min,6.8,9.1,1223887,Christopher Nolan,France,Japanese,"$134,210,592",1905707619,"January 10, 2020",PG,"Lupita Nyong'o, Angelina Jolie, Natalie Portman",Paramount Pictures
NF4185,Work It,CRIME,2015,145 min,8.6,4.2,1702131,Christopher Nolan,France,german,47237002,"1,100,221,025",2015-01-09,PG-13,"Robert De Niro, Charlize Theron, Chris Evans",Marvel Studios
NF2819,Onward,Drama ,2016,108mins,7.2,6.0,1146372,Stanley Kubrick,India,english,18754659,1501730767,25/06/2020,R,"Natalie Portman, Ana de Armas",Blumhouse Productions
NF7006,Passing!!!,Sci-Fi,1997,1h 14m,7.9,6.6,79500,Jane Campion,India,KOREAN,"$141,667,193",289649209,16/07/2022,NC-17,"Will Smith, Natalie Portman",Netflix Originals
NF2681,Interstellar!!!,Crime/Comedy,1997,,,,758885,Jordan Peele,Germany,FRENCH,111145878,12386984,"March 27, 2016",PG,,DreamWorks Animation
NF7559,  Licorice Pizza  ,ROMANCE,1994,2h 13m,8.9,-1.0,1985708,Patty Jenkins,Germany,english,205282149,516203423,"June 5, 2024",TV-14,"Viola Davis, Sandra Bullock",Pixar Animation Studios
NF2726,Nomadland,ACTION,1998,84mins,5.2,7.7,1351611,Darren Aronofsky,UK,KOREAN,179855266,1209923151,04/09/2022,R,"Brad Pitt, Natalie Portman, Tom Hanks",
NF4268,Judas and the Black Messiah!!!,Fantasy,1890,181 min,6.9,5.9,532274,,UK,korean,216229072,430381873,20240706,TV-PG,"Florence Pugh, Timothée Chalamet, Morgan Freeman",New Line Cinema
NF5811,A Hero,Romance,2001,163mins,6.3,9.5,"1,675,312",Paul Thomas Anderson,South Korea,English,71837908,321549297,20160525,G,"Julia Roberts, Ana de Armas, Michael B. Jordan",Walt Disney Pictures
NF9932,Two of Us, Action,2010,,6.8,3.6,111039,Akira Kurosawa,India,Fre,29566893,1943664606,26/12/2022,NR,,20th Century Studios
NF6218,The Kissing Booth 3,Romance,2007,2h 58m,8.1,8.1,417371,Bong Joon-ho,France,German,"$36,589,012",1231932920,20160407,R,"Scarlett Johansson, Sandra Bullock",Legendary Pictures
NF2048,Spotlight, Crime,1890,185,8.9,4.9,1524637,Park Chan-wook,Germany,Fre,126321895,1679088506,10/02/2023,NC-17,,Walt Disney Pictures
NF2371,Welcome to Chechnya,THRILLER,2002,141,4.7,9.4,556236,Steven Spielberg,Germany,Italian,126982666,1121409222,2023-06-13,TV-PG,"Leonardo DiCaprio, Michael B. Jordan, Timothée Chalamet",20th Century Studios
NF7144,Murder Mystery,"Sci-Fi,",2023,86mins,9.4,3.9,306062,Akira Kurosawa,France,Hin,37375221,"112,740,933",2018-08-07,NR,"Denzel Washington, Michael B. Jordan, Cate Blanchett",DC Films
NF8257,Alex Rider,crime,2002,184mins,5.2,8.2,299564,Greta Gerwig,South Korea,French,650953,1916089722,19/09/2020,G,"Viola Davis, Jodie Foster",Netflix Originals
NF8366,Lady Bird,Romance  ,2014,98,5.2,4.9,"699,971",Peter Jackson,UK,spanish,90384018,1459171931,"March 22, 2021",NC-17,"Angelina Jolie, Margot Robbie, Oscar Isaac",Apple TV+
NF2405,The Mitchells vs the Machines ,Adventure/Comedy,1996,89mins,7.2,,923052,Sam Raimi,Japan,HINDI,16601623,1465443862,2023-02-11,R,"Robert Downey Jr., Morgan Freeman, Oscar Isaac, Brad Pitt",Paramount Pictures
NF3993,Mank,Thriller,2019,N/A,7.0,,"1,742,188",David Fincher,France,Hindi,"$65,982,304",1248368763,"August 4, 2022",G,"Cate Blanchett, Sandra Bullock, Pedro Pascal",Paramount Pictures
NF8778,The Social Network,ADVENTURE,1990,196mins,8.3,8.9,659750,Jane Campion,India,French,2279587,1602913346,2021-07-27,PG,"Charlize Theron, Sandra Bullock, Brad Pitt, Adam Driver",Warner Bros.
NF4578,Mortal Kombat ,"Animation, Drama",2023,146mins,8.1,9.2,1961302,Patty Jenkins,South Korea,Eng,204106854,,2021-11-12,G,,Legendary Pictures
NF8695,Summer of Soul ,Crime  ,2003,114mins,9.2,9.3,1002839,Billy Wilder,Japan,German,129134788,144085917,06/07/2023,TV-PG,"Zendaya, Cate Blanchett, Timothée Chalamet, Scarlett Johansson",Pixar Animation Studios
NF9496,There Will Be Blood,"Fantasy,",2020,103mins,5.3,,907825,Billy Wilder,United Kingdom,German,38466206,1878378556,20200205,R,"Ana de Armas, Charlize Theron, Timothée Chalamet, Viola Davis",Focus Features
NF3080,The Revenant, Adventure,2000,187mins,7.2,4.8,1112162,J.J. Abrams,USA,Hin,$204709718,547855735,"April 26, 2021",NC-17,"Oscar Isaac, Tom Hanks, Pedro Pascal, Chris Evans",Lionsgate
NF6886,SOUND OF METAL,action,1992,,6.9,6.9,"1,345,931",Guillermo del Toro,Japan,french,"$197,246,386",720656049,10/11/2021,R,"Julia Roberts, Timothée Chalamet, Dwayne Johnson",HBO Films
NF8191,Black Swan!!!,Horror/Comedy,2004,,8.6,3.2,1867916,Taika Waititi,Germany,Eng,7419542,605341468,24/07/2024,PG-13,"Ryan Reynolds, Robert De Niro, Adam Driver",Lionsgate
NF8472,In the Heights,Sci-Fi  ,2017,,8.6,6.7,299547,Paul Thomas Anderson,Germany,German,$71173136,"1,595,779,089",2018-01-13,PG-13,"Denzel Washington, Julia Roberts",DC Films
NF6279,The Godfather,FANTASY,2022,N/A,7.3,,"1,461,207",Taika Waititi,Germany,FRENCH,"$23,131,184",139520897,14/04/2019,TV-14,"Angelina Jolie, Leonardo DiCaprio",Pixar Animation Studios
NF3825,Joker,Horror,1992,84mins,6.2,15.0,1002955,Kathryn Bigelow,Italy,hindi,$29000038,618417758,2024-02-19,R,"Florence Pugh, Charlize Theron, Tom Hanks, Pedro Pascal",A24
NF9919,Bad Boys for Life, Animation,2015,120mins,7.0,7.9,1091604,Taika Waititi,Britain,korean,,1159596517,20240508,NC-17,"Florence Pugh, Robert De Niro, Denzel Washington, Lupita Nyong'o",DreamWorks Animation
NF2942,Collective,Adventure/Comedy,2019,197 min,8.0,3.0,889314,Patty Jenkins,Japan,French,141091859,1299220751,"April 12, 2022",TV-PG,"Ryan Reynolds, Will Smith, Sandra Bullock, Zendaya",Lionsgate
NF3485,,Documentary ,1999,110mins,8.2,5.8,262365,Christopher Nolan,Germany,Hin,135203271,"88,335,674",09/03/2021,PG-13,"Adam Driver, Cate Blanchett, Florence Pugh, Tom Hanks",Paramount Pictures
NF5710,Parasite,Action  ,1890,2h 49m,5.6,9.5,1583966,J.J. Abrams,USA,Hin,,672649305,"January 23, 2021",TV-PG,"Michael B. Jordan, Margot Robbie",Amazon Studios
NF9622,Spotlight, Romance,2015,1h 35m,9.4,6.0,1021832,Wes Anderson,South Korea,german,$197530275,273578543,20171201,TV-14,"Meryl Streep, Julia Roberts, Natalie Portman, Scarlett Johansson",Walt Disney Pictures
NF2035,CHERRY,SCI-FI,2000,182 min,4.7,7.3,330933,Martin Scorsese,UK,english,190214408,1904735761,20190723,TV-PG,"Al Pacino, Will Smith, Morgan Freeman, Margot Robbie",DC Films
